Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,609.907958984375,621.4500122070312,626.0,616.3499755859375,623.0,1749377
2020-01-02,622.47021484375,634.25,638.7999877929688,618.4000244140625,622.7000122070312,1973981
2020-01-03,618.9861450195312,630.7000122070312,637.4500122070312,626.4000244140625,631.0,2401828
2020-01-06,608.043212890625,619.5499877929688,627.4000244140625,611.5,627.4000244140625,4175516
2020-01-07,618.2500610351562,629.9500122070312,643.7000122070312,623.5999755859375,623.5999755859375,2827658
2020-01-08,617.1705322265625,628.8499755859375,631.7999877929688,618.5,622.0,2248332
2020-01-09,619.7711791992188,631.5,636.5,627.7999877929688,635.0,1338705
2020-01-10,611.5272216796875,623.0999755859375,634.0,618.75,632.4000244140625,2181852
2020-01-13,613.78466796875,625.4000244140625,633.0499877929688,623.5999755859375,627.9000244140625,1161466
2020-01-14,602.8416137695312,614.25,627.0,612.75,626.5,2109229
2020-01-15,605.0989379882812,616.5499877929688,620.5,612.75,614.0,1621297
2020-01-16,596.2169799804688,607.5,625.0,605.7999877929688,624.0,3196222
2020-01-17,596.3641967773438,607.6500244140625,611.5499877929688,601.7000122070312,607.5,2313300
2020-01-20,587.1387329101562,598.25,612.4500122070312,597.0999755859375,611.0,1870028
2020-01-21,590.8191528320312,602.0,609.7000122070312,594.1500244140625,595.7000122070312,1597879
2020-01-22,601.3695068359375,612.75,616.5,602.6500244140625,604.9000244140625,2066862
2020-01-23,604.55908203125,616.0,621.9000244140625,611.5,614.2999877929688,1685313
2020-01-24,595.9716796875,607.25,611.25,602.7999877929688,607.9000244140625,2188192
2020-01-27,588.5619506835938,599.7000122070312,605.7000122070312,598.0999755859375,604.7999877929688,1531808
2020-01-28,592.53662109375,603.75,611.9000244140625,599.0,601.0,1651481
2020-01-29,593.8125610351562,605.0499877929688,611.0,602.25,605.9500122070312,1324538
2020-01-30,589.2979125976562,600.4500122070312,608.5499877929688,597.1500244140625,605.9000244140625,1060111
2020-01-31,588.0711059570312,599.2000122070312,604.4500122070312,597.2999877929688,603.0999755859375,1260667
2020-02-03,554.8008422851562,565.2999877929688,573.0,527.5,553.0,9688974
2020-02-04,562.4559326171875,573.0999755859375,578.4500122070312,555.5499877929688,568.0,3116053
2020-02-05,572.6136474609375,583.4500122070312,586.3499755859375,565.0,574.4000244140625,2739852
2020-02-06,582.624267578125,593.6500244140625,598.7000122070312,587.0,587.0,2299958
2020-02-07,584.63623046875,595.7000122070312,600.0,589.0,593.5,1185529
2020-02-10,577.1282348632812,588.0499877929688,598.9000244140625,584.5,596.0,1366499
2020-02-11,572.6627807617188,583.5,594.5,575.7999877929688,589.75,1545054
2020-02-12,567.6083984375,578.3499755859375,594.7000122070312,563.5999755859375,585.5999755859375,3303107
2020-02-13,566.479736328125,577.2000122070312,582.25,568.5,576.5,2107487
2020-02-14,563.2901000976562,573.9500122070312,581.5,572.0,578.9000244140625,2332181
2020-02-17,555.3897094726562,565.9000244140625,575.0,564.0499877929688,574.9000244140625,918309
2020-02-18,552.1509399414062,562.5999755859375,565.3499755859375,556.0,564.7999877929688,1231246
2020-02-19,568.344482421875,579.0999755859375,581.8499755859375,563.0,565.9000244140625,1752251
2020-02-20,562.848388671875,573.5,583.7000122070312,572.0999755859375,582.0999755859375,3708209
2020-02-24,550.3843383789062,560.7999877929688,578.4000244140625,556.0,572.25,1576359
2020-02-25,558.9227905273438,569.5,582.5,566.0,570.0,3582636
2020-02-26,546.7039794921875,557.0499877929688,571.4500122070312,555.0,565.2999877929688,2313470
2020-02-27,556.1748046875,566.7000122070312,569.2999877929688,544.25,559.0,2985262
2020-02-28,533.9945068359375,544.0999755859375,565.0,541.25,554.0,4380818
2020-03-02,544.201416015625,554.5,564.25,550.9500122070312,555.0,2299648
2020-03-03,553.0342407226562,563.5,573.0,559.6500244140625,560.0,2844292
2020-03-04,558.0394897460938,568.5999755859375,570.0,560.1500244140625,567.4000244140625,1735962
2020-03-05,554.457275390625,564.9500122070312,572.7999877929688,556.4000244140625,572.0,3821330
2020-03-06,537.9693603515625,548.1500244140625,556.5,535.0,541.0,3494853
2020-03-09,508.0357971191406,517.6500244140625,540.2999877929688,506.20001220703125,538.0,4577587
2020-03-11,504.01190185546875,513.5499877929688,526.0,508.04998779296875,515.0,2971154
2020-03-12,464.11688232421875,472.8999938964844,498.0,453.29998779296875,495.0,4797510
2020-03-13,497.7307434082031,507.1499938964844,525.0,429.1000061035156,435.0,7973623
2020-03-16,465.3927917480469,474.20001220703125,500.3999938964844,471.0,494.0,4058756
2020-03-17,456.3145751953125,464.95001220703125,486.0,460.0,475.0,3291793
2020-03-18,411.6596374511719,419.45001220703125,470.0,410.8500061035156,465.0,4743183
2020-03-19,409.2060546875,416.95001220703125,432.54998779296875,385.3500061035156,385.3500061035156,8358736
2020-03-20,410.334716796875,418.1000061035156,442.0,411.29998779296875,425.1000061035156,4857316
